지역,아파트,면적,층,가격
경상남도 창원성산구 반림동,트리비앙,59.98,10,42800
경상남도 창원성산구 반림동,트리비앙,101.93,10,69000
경상남도 창원성산구 반림동,트리비앙,76.03,3,51500
경상남도 창원성산구 반림동,트리비앙,84.95,7,59000
경상남도 창원성산구 반림동,트리비앙,59.98,14,42500
경상남도 창원성산구 반림동,트리비앙,59.98,11,40500
경상남도 창원성산구 반림동,현대1차,68.76,4,33000
경상남도 창원성산구 반림동,현대1차,84.51,13,36000
경상남도 창원성산구 반림동,현대1차,84.51,7,38400
경상남도 창원성산구 반림동,현대2차,84.78,13,44500
경상남도 창원성산구 반림동,현대2차,84.78,7,37000
경상남도 창원성산구 반지동,까치2차,54.09,13,16000
경상남도 창원성산구 반지동,대동그린파크,123.69,15,31000
경상남도 창원성산구 사파동,대동,52.77,3,29500
경상남도 창원성산구 사파동,동서,52.31,2,28900
경상남도 창원성산구 사파동,동성,49.5,8,15500
경상남도 창원성산구 사파동,동성,49.5,13,15000
경상남도 창원성산구 사파동,동성,49.5,10,15000
경상남도 창원성산구 사파동,동성,49.5,18,16700
경상남도 창원성산구 사파동,동성,84.71,10,31000
경상남도 창원성산구 사파동,동성,49.5,4,18060
경상남도 창원성산구 사파동,동성,49.5,10,18000
경상남도 창원성산구 사파동,동성,49.5,10,18000
경상남도 창원성산구 사파동,동성,49.5,9,16500
경상남도 창원성산구 사파동,무궁화,51.57,2,28200
경상남도 창원성산구 사파동,무궁화,51.57,2,25000
경상남도 창원성산구 사파동,무궁화,51.57,2,29300
경상남도 창원성산구 사파동,삼익,68.62,3,50000
경상남도 창원성산구 사파정동,성산반도유보라아이비파크,78.9547,2,47200
경상남도 창원성산구 상남동,꿈에그린,101.7048,13,65700
경상남도 창원성산구 상남동,꿈에그린,72.5738,15,51800
경상남도 창원성산구 상남동,꿈에그린,84.9248,9,59000
경상남도 창원성산구 상남동,꿈에그린,84.9008,14,58800
경상남도 창원성산구 상남동,꿈에그린,84.9248,14,60000
경상남도 창원성산구 상남동,대동,84.942,3,40300
경상남도 창원성산구 상남동,대동,84.942,16,35000
경상남도 창원성산구 상남동,대동,116.5713,24,39000
경상남도 창원성산구 상남동,대동,59.292,12,31000
경상남도 창원성산구 상남동,대동,49.95,14,20800
경상남도 창원성산구 상남동,대동,49.95,9,20600
경상남도 창원성산구 상남동,대동,164.7,22,57300
경상남도 창원성산구 상남동,대동,49.95,12,19550
경상남도 창원성산구 상남동,대동,49.95,1,18900
경상남도 창원성산구 상남동,대동,59.832,24,29950
경상남도 창원성산구 상남동,대동,49.95,12,21000
경상남도 창원성산구 상남동,대동,49.95,11,19000
경상남도 창원성산구 상남동,대동,115.515,13,43000
경상남도 창원성산구 상남동,대호타워,84.9,19,23200
경상남도 창원성산구 상남동,성원,84.91,18,38000
경상남도 창원성산구 상남동,성원,108.5,6,40000
경상남도 창원성산구 상남동,성원,84.92,17,35000
경상남도 창원성산구 상남동,성원,49.98,2,16900
경상남도 창원성산구 상남동,성원,49.98,7,15800
경상남도 창원성산구 상남동,성원,59.97,23,24400
경상남도 창원성산구 상남동,성원,59.97,21,23800
경상남도 창원성산구 상남동,성원,59.97,23,23000
경상남도 창원성산구 상남동,성원,49.98,21,15500
경상남도 창원성산구 상남동,성원,49.98,9,17500
경상남도 창원성산구 상남동,성원,49.98,22,15500
경상남도 창원성산구 상남동,성원,108.5,16,40000
경상남도 창원성산구 상남동,성원,84.91,19,37000
경상남도 창원성산구 상남동,성원,84.92,14,33700
경상남도 창원성산구 상남동,성원,49.98,18,17700
경상남도 창원성산구 상남동,성원,84.91,14,36500
경상남도 창원성산구 상남동,성원,49.98,9,16800
경상남도 창원성산구 상남동,성원,49.98,6,16500
경상남도 창원성산구 상남동,성원,84.91,12,34750
경상남도 창원성산구 상남동,성원,108.5,23,39000
경상남도 창원성산구 상남동,성원,59.97,22,21000
경상남도 창원성산구 상남동,성원,49.98,4,15000
경상남도 창원성산구 상남동,성원,49.98,6,16800
경상남도 창원성산구 상남동,성원,49.98,23,16000
경상남도 창원성산구 상남동,성원,49.98,17,15500
경상남도 창원성산구 상남동,성원,49.98,13,15400
경상남도 창원성산구 상남동,성원,84.92,24,34000
경상남도 창원성산구 상남동,성원,49.98,4,16500
경상남도 창원성산구 상남동,성원,49.98,6,14800
경상남도 창원성산구 상남동,성원,84.92,25,34700
경상남도 창원성산구 성주동,유니온빌리지,147.978,4,52900
경상남도 창원성산구 성주동,유니온빌리지,84.9457,13,38000
경상남도 창원성산구 성주동,프리빌리지,84.8782,4,40200
경상남도 창원성산구 성주동,프리빌리지,101.9708,12,49000
경상남도 창원성산구 성주동,프리빌리지,160.2801,15,75000
경상남도 창원성산구 성주동,프리빌리지2차,124.9884,25,59000
경상남도 창원성산구 성주동,한림푸르지오,84.9384,17,50900
경상남도 창원성산구 성주동,한림푸르지오,84.9384,12,45000
경상남도 창원성산구 성주동,한림푸르지오,101.94,1,49100
경상남도 창원성산구 성주동,한림푸르지오,140.6772,2,75000
경상남도 창원성산구 신월동,은아,60.38,4,38500
경상남도 창원성산구 신월동,은아,74.17,2,47300
경상남도 창원성산구 신월동,은아,111.61,5,74000
경상남도 창원성산구 신월동,은아,111.61,5,74000
