시군구,번지,단지명,전용면적(㎡),거래금액(만원),층,도로명,거래유형
충청남도 천안서북구 성성동,827,천안시티자이,84.9474,"46,000",5,성성6로 21,중개거래
충청남도 천안서북구 성정동,1475,리슈빌디에스,26.7309,"9,337",3,성정두정로 19,직거래
충청남도 천안서북구 성정동,823,선경,84.9,"18,900",12,도원2길 39,중개거래
충청남도 천안서북구 성정동,1453,스위스캐슬,15.392,"4,000",11,성정두정로 14,중개거래
충청남도 천안서북구 성정동,717,주공5-1,51.02,"16,300",4,성정로 75,중개거래
충청남도 천안서북구 성정동,717,주공5-2,39.3,"15,500",1,성정로 75,중개거래
충청남도 천안서북구 성정동,785,주공6-1,39.3,"11,000",4,서부대로 648-13,직거래
충청남도 천안서북구 성정동,785,주공6-1,47.01,"16,000",3,서부대로 648-13,직거래
충청남도 천안서북구 성정동,789,주공6-3,46.99,"11,000",4,쌍용대로 289-11,직거래
충청남도 천안서북구 성정동,789,주공6-3,47.32,"12,000",4,쌍용대로 289-11,직거래
충청남도 천안서북구 성정동,789,주공6-3,46.99,"13,500",1,쌍용대로 289-11,중개거래
충청남도 천안서북구 성정동,789,주공6-3,47.32,"15,700",3,쌍용대로 289-11,중개거래
충청남도 천안서북구 성정동,1562,천안역우방아이유쉘,84.9975,"34,600",13,천안천6길 33,중개거래
충청남도 천안서북구 성정동,1562,천안역우방아이유쉘,84.9988,"31,000",3,천안천6길 33,중개거래
충청남도 천안서북구 성정동,1562,천안역우방아이유쉘,84.9988,"28,300",3,천안천6길 33,중개거래
충청남도 천안서북구 성정동,1562,천안역우방아이유쉘,84.9988,"29,500",5,천안천6길 33,중개거래
충청남도 천안서북구 성정동,1562,천안역우방아이유쉘,84.9975,"30,000",4,천안천6길 33,중개거래
충청남도 천안서북구 성정동,1347,평화로운나날,20.9753,"5,000",9,성정공원6길 36,중개거래
충청남도 천안서북구 성정동,1347,평화로운나날,19.2875,"4,500",5,성정공원6길 36,중개거래
충청남도 천안서북구 성정동,1347,평화로운나날,19.2875,"4,550",4,성정공원6길 36,중개거래
충청남도 천안서북구 성정동,1433,프라지움10차아파트,60,"16,500",3,성정공원3길 14,중개거래
충청남도 천안서북구 성정동,1435,프라지움11차아파트,57.8767,"14,500",14,동서대로 165,중개거래
충청남도 천안서북구 성정동,1322,프라지움3차,19.9913,"4,600",3,성정두정로 35,중개거래
충청남도 천안서북구 성정동,1270,프라지움6차,22.5788,"6,000",10,성정공원6길 1-12,중개거래
충청남도 천안서북구 성정동,1270,프라지움6차,27.9046,"7,000",8,성정공원6길 1-12,중개거래
충청남도 천안서북구 성정동,1345,프라지움7차,30.4979,"8,400",10,성정공원6길 37,중개거래
충청남도 천안서북구 성정동,1335,하이스타운3차,22.38,"4,500",6,성정공원7길 3,중개거래
충청남도 천안서북구 성정동,1335,하이스타운3차,22.38,"4,500",4,성정공원7길 3,중개거래
충청남도 천안서북구 성정동,659-1,화승,47.02,"6,700",5,서부4길 34,중개거래
충청남도 천안서북구 성환읍 매주리,244-13,부영,84.9643,"16,600",1,천안대로 1853,중개거래
충청남도 천안서북구 성환읍 매주리,244-5,부영사랑으로,84.8872,"21,500",10,천안대로 1853,중개거래
충청남도 천안서북구 성환읍 매주리,183,성환부영,49.92,"8,700",5,천안대로 1843,중개거래
충청남도 천안서북구 성환읍 매주리,183,성환부영,49.92,"9,600",6,천안대로 1843,중개거래
충청남도 천안서북구 성환읍 매주리,183,성환부영,49.92,"9,200",4,천안대로 1843,중개거래
충청남도 천안서북구 성환읍 매주리,183,성환부영,49.92,"9,800",6,천안대로 1843,중개거래
충청남도 천안서북구 성환읍 매주리,182-10,천안성환e-편한세상,100.3111,"32,000",13,성환1로 54-45,중개거래
충청남도 천안서북구 성환읍 매주리,182-10,천안성환e-편한세상,84.8965,"27,000",13,성환1로 54-45,중개거래
충청남도 천안서북구 성환읍 성월리,147-1,미산라이프아파트,69.3957,"15,700",15,성월2길 30,중개거래
충청남도 천안서북구 성환읍 성월리,02월 26일,태양,30.0616,"3,900",1,학사촌1길 23,중개거래
충청남도 천안서북구 성환읍 성월리,150,현대한솔,42.84,"8,000",14,성월2길 16,중개거래
충청남도 천안서북구 성환읍 성월리,150,현대한솔,84.96,"17,500",10,성월2길 16,중개거래
충청남도 천안서북구 성환읍 성월리,150,현대한솔,84.96,"15,500",11,성월2길 16,중개거래
충청남도 천안서북구 성환읍 율금리,507-4,대영한아름,59.32,"7,300",8,율금1길 309,중개거래
충청남도 천안서북구 성환읍 율금리,773,두진그린힐,59.98,"7,500",12,율금1길 221-34,직거래
충청남도 천안서북구 성환읍 율금리,773,두진그린힐,59.735,"8,000",1,율금1길 221-34,중개거래
충청남도 천안서북구 성환읍 율금리,773,두진그린힐,59.98,"7,400",1,율금1길 221-34,중개거래
충청남도 천안서북구 성환읍 율금리,773,두진그린힐,59.98,"8,400",2,율금1길 221-34,중개거래
충청남도 천안서북구 성환읍 율금리,773,두진그린힐,59.98,"9,000",4,율금1길 221-34,직거래
충청남도 천안서북구 신당동,468-7,SC그린아파트,62.39,"22,000",7,천일고2길 113-16,중개거래
충청남도 천안서북구 신당동,284-1,신당코아루,84.9669,"17,500",3,신당새터2길 55,중개거래
충청남도 천안서북구 쌍용동,380-4,경동,60.3,"9,500",3,새말4길 36,중개거래
충청남도 천안서북구 쌍용동,1361,계룡푸른마을,59.8,"15,400",8,충무로 143-8,중개거래
충청남도 천안서북구 쌍용동,1361,계룡푸른마을,59.8,"14,800",11,충무로 143-8,중개거래
충청남도 천안서북구 쌍용동,1361,계룡푸른마을,84.97,"18,000",2,충무로 143-8,중개거래
충청남도 천안서북구 쌍용동,1233,광명,59.93,"15,250",7,미라2길 19,중개거래
충청남도 천안서북구 쌍용동,1233,광명,59.93,"14,300",1,미라2길 19,중개거래
충청남도 천안서북구 쌍용동,1233,광명,84.56,"19,000",6,미라2길 19,중개거래
충청남도 천안서북구 쌍용동,1233,광명,84.56,"18,200",1,미라2길 19,중개거래
충청남도 천안서북구 쌍용동,1233,광명,59.93,"15,000",2,미라2길 19,중개거래
충청남도 천안서북구 쌍용동,1233,광명,59.93,"15,900",6,미라2길 19,중개거래
충청남도 천안서북구 쌍용동,1233,광명,84.56,"19,000",14,미라2길 19,중개거래
충청남도 천안서북구 쌍용동,1233,광명,84.56,"17,800",16,미라2길 19,중개거래
충청남도 천안서북구 쌍용동,1233,광명,84.56,"16,850",20,미라2길 19,중개거래
충청남도 천안서북구 쌍용동,889,대우타워,84.9225,"19,800",9,미라15길 24,중개거래
충청남도 천안서북구 쌍용동,1279,라이프타운,95.96,"19,000",15,쌍용11길 33,직거래
충청남도 천안서북구 쌍용동,1273,상록수현대,59.445,"15,200",7,쌍용17길 52,중개거래
충청남도 천안서북구 쌍용동,1273,상록수현대,59.445,"15,300",3,쌍용17길 52,중개거래
충청남도 천안서북구 쌍용동,1273,상록수현대,59.445,"15,300",3,쌍용17길 52,중개거래
충청남도 천안서북구 쌍용동,1273,상록수현대,59.445,"15,000",4,쌍용17길 52,직거래
충청남도 천안서북구 쌍용동,1273,상록수현대,59.445,"14,000",7,쌍용17길 52,중개거래
충청남도 천안서북구 쌍용동,566,세경개나리,56.73,"12,000",2,쌍용18길 61,직거래
충청남도 천안서북구 쌍용동,861,시영1차근로복지,42.66,"7,800",6,봉서2길 7,중개거래
충청남도 천안서북구 쌍용동,861,시영1차근로복지,42.66,"7,800",5,봉서2길 7,중개거래
충청남도 천안서북구 쌍용동,2077,쌍용동일하이빌,114.771,"33,000",8,충무로 5-16,중개거래
충청남도 천안서북구 쌍용동,2077,쌍용동일하이빌,114.771,"39,000",9,충무로 5-16,중개거래
충청남도 천안서북구 쌍용동,1241,쌍용두산위브,84.96,"23,000",6,미라5길 12,중개거래
충청남도 천안서북구 쌍용동,1920,"쌍용마을뜨란채,주공아파트",84.57,"21,500",2,봉서산샛길 64,중개거래
충청남도 천안서북구 쌍용동,1920,"쌍용마을뜨란채,주공아파트",84.57,"22,000",13,봉서산샛길 64,중개거래
충청남도 천안서북구 쌍용동,1920,"쌍용마을뜨란채,주공아파트",59.95,"15,900",11,봉서산샛길 64,중개거래
충청남도 천안서북구 쌍용동,1920,"쌍용마을뜨란채,주공아파트",59.95,"15,100",3,봉서산샛길 64,중개거래
충청남도 천안서북구 쌍용동,1920,"쌍용마을뜨란채,주공아파트",59.95,"15,500",12,봉서산샛길 64,중개거래
충청남도 천안서북구 쌍용동,1920,"쌍용마을뜨란채,주공아파트",59.95,"15,250",8,봉서산샛길 64,중개거래
충청남도 천안서북구 쌍용동,1920,"쌍용마을뜨란채,주공아파트",59.95,"15,500",2,봉서산샛길 64,직거래
충청남도 천안서북구 쌍용동,1920,"쌍용마을뜨란채,주공아파트",59.95,"15,000",7,봉서산샛길 64,중개거래
충청남도 천안서북구 쌍용동,653,쌍용모란,116.07,"27,000",8,쌍용17길 8,직거래
충청남도 천안서북구 쌍용동,653,쌍용모란,96.87,"23,300",7,쌍용17길 8,중개거래
충청남도 천안서북구 쌍용동,1923,용암동아벽산,134.78,"35,500",11,월봉로 131,직거래
충청남도 천안서북구 쌍용동,1548,월봉대우,59.884,"15,400",9,월봉4로 88-11,중개거래
충청남도 천안서북구 쌍용동,1538,월봉벽산,75.96,"19,200",3,월봉4로 140-14,중개거래
충청남도 천안서북구 쌍용동,1538,월봉벽산,85,"20,000",2,월봉4로 140-14,중개거래
충청남도 천안서북구 쌍용동,1538,월봉벽산,85,"20,500",15,월봉4로 140-14,중개거래
충청남도 천안서북구 쌍용동,1547,월봉일성5,59.99,"17,500",13,월봉4로 120-16,중개거래
충청남도 천안서북구 쌍용동,1547,월봉일성5,84.9,"23,450",9,월봉4로 120-16,중개거래
충청남도 천안서북구 쌍용동,1547,월봉일성5,59.99,"16,800",8,월봉4로 120-16,중개거래
충청남도 천안서북구 쌍용동,1547,월봉일성5,84.9,"22,300",8,월봉4로 120-16,중개거래
충청남도 천안서북구 쌍용동,1367,월봉청솔1단지,50.16,"11,800",11,월봉4로 140-9,중개거래
충청남도 천안서북구 쌍용동,1367,월봉청솔1단지,50.16,"11,700",12,월봉4로 140-9,중개거래
충청남도 천안서북구 쌍용동,1367,월봉청솔1단지,50.16,"16,230",11,월봉4로 140-9,직거래
충청남도 천안서북구 쌍용동,1367,월봉청솔1단지,50.16,"12,700",10,월봉4로 140-9,중개거래
충청남도 천안서북구 쌍용동,1367,월봉청솔1단지,50.16,"12,900",8,월봉4로 140-9,중개거래
충청남도 천안서북구 쌍용동,1367,월봉청솔1단지,50.16,"11,900",5,월봉4로 140-9,중개거래
충청남도 천안서북구 쌍용동,1367,월봉청솔1단지,50.16,"12,000",6,월봉4로 140-9,중개거래
충청남도 천안서북구 쌍용동,1367,월봉청솔1단지,50.16,"12,500",7,월봉4로 140-9,중개거래
충청남도 천안서북구 쌍용동,1367,월봉청솔1단지,50.16,"12,300",11,월봉4로 140-9,중개거래
충청남도 천안서북구 쌍용동,1367,월봉청솔1단지,50.16,"13,000",6,월봉4로 140-9,중개거래
충청남도 천안서북구 쌍용동,1367,월봉청솔1단지,50.16,"11,700",14,월봉4로 140-9,중개거래
충청남도 천안서북구 쌍용동,1367,월봉청솔1단지,50.16,"12,000",9,월봉4로 140-9,중개거래
충청남도 천안서북구 쌍용동,1367,월봉청솔1단지,50.16,"12,000",14,월봉4로 140-9,중개거래
충청남도 천안서북구 쌍용동,1367,월봉청솔1단지,50.16,"12,300",8,월봉4로 140-9,중개거래
충청남도 천안서북구 쌍용동,1367,월봉청솔1단지,50.16,"12,000",5,월봉4로 140-9,중개거래
충청남도 천안서북구 쌍용동,1367,월봉청솔1단지,50.16,"12,800",6,월봉4로 140-9,중개거래
충청남도 천안서북구 쌍용동,1367,월봉청솔1단지,50.16,"13,600",3,월봉4로 140-9,직거래
충청남도 천안서북구 쌍용동,1367,월봉청솔1단지,50.16,"12,500",6,월봉4로 140-9,직거래
충청남도 천안서북구 쌍용동,1367,월봉청솔1단지,50.16,"12,900",15,월봉4로 140-9,중개거래
충청남도 천안서북구 쌍용동,1367,월봉청솔1단지,50.16,"11,500",12,월봉4로 140-9,중개거래
충청남도 천안서북구 쌍용동,1367,월봉청솔1단지,50.16,"10,950",1,월봉4로 140-9,중개거래
충청남도 천안서북구 쌍용동,1561,월봉청솔2차,48.45,"11,800",15,월봉7길 77,중개거래
충청남도 천안서북구 쌍용동,1561,월봉청솔2차,48.45,"14,500",4,월봉7길 77,직거래
충청남도 천안서북구 쌍용동,1561,월봉청솔2차,48.45,"10,850",3,월봉7길 77,중개거래
충청남도 천안서북구 쌍용동,1561,월봉청솔2차,48.45,"12,500",9,월봉7길 77,중개거래
충청남도 천안서북구 쌍용동,1561,월봉청솔2차,48.45,"14,900",11,월봉7길 77,직거래
충청남도 천안서북구 쌍용동,1561,월봉청솔2차,48.45,"11,500",5,월봉7길 77,중개거래
충청남도 천안서북구 쌍용동,1561,월봉청솔2차,48.45,"12,000",7,월봉7길 77,중개거래
충청남도 천안서북구 쌍용동,1561,월봉청솔2차,48.45,"12,180",2,월봉7길 77,직거래
충청남도 천안서북구 쌍용동,1561,월봉청솔2차,48.45,"13,500",5,월봉7길 77,직거래
충청남도 천안서북구 쌍용동,1561,월봉청솔2차,48.45,"11,000",1,월봉7길 77,중개거래
충청남도 천안서북구 쌍용동,1561,월봉청솔2차,48.45,"12,500",6,월봉7길 77,중개거래
